filePath,classInt,classStr
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1908.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1917.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1926.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1935.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1944.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1953.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1962.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1971.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1980.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C199.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C1999.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2006.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2015.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2024.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2033.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2042.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2051.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2060.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C207.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2079.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2088.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2097.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2105.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2114.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2123.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2132.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2141.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2150.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C216.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2169.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2178.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2187.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2196.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2204.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2213.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2222.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2231.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2240.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C225.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2259.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2268.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2277.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2286.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2295.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2303.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2312.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2321.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2330.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C234.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2349.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2358.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2367.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2376.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2385.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2394.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2402.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2411.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2420.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C243.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2439.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2448.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2457.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2466.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2475.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2484.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2493.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2501.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2510.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C252.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2529.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2538.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2547.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2556.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2565.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2574.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2583.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2592.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2600.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C261.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2619.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2628.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2637.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2646.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2655.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2664.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2673.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2682.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2691.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C270.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2709.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2718.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2727.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2736.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2745.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2754.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2763.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2772.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2781.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2790.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C28.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2808.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2817.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2826.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2835.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2844.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2853.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2862.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2871.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2880.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C289.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2899.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2907.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2916.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2925.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2934.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2943.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2952.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2961.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2970.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C298.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2989.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C2998.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C305.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C314.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C323.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C332.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C341.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C350.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C36.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C369.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C378.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C387.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C396.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C404.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C413.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C422.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C431.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C440.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C45.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C459.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C468.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C477.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C486.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C495.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C503.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C512.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C521.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C530.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C54.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C549.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C558.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C567.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C576.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C585.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C594.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C602.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C611.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C620.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C63.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C639.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C648.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C657.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C666.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C675.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C684.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C693.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C701.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C710.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C72.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C729.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C738.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C747.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C756.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C765.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C774.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C783.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C792.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C800.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C81.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C819.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C828.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C837.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C846.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C855.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C864.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C873.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C882.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C891.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C90.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C909.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C918.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C927.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C936.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C945.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C954.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C963.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C972.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C981.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\C\C990.jpg,2,C
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1007.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1016.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1025.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1034.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1043.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1052.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1061.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1070.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D108.jpg,3,D
C:\Users\lando\Documents\GitHub\Buell-Masters-Project\dataset\asl_alphabet_train\asl_alphabet_train\D\D1089.jpg,3,D
